 Log10[q2](GeV^2) Log10[r2](GeV^2)    theta            G4Gluon         G4Ghost           GQuark          G4Sword
-4.0000000E+0    -1.5862069E+0     2.1495108E+0     1.7656544E-5    -8.5538221E-3    -2.9430912E-4     1.1655394E-4
-4.0000000E+0    -1.5862069E+0     2.3148577E+0    -1.2321919E-6    -8.5575282E-3    -2.8268128E-4     1.1461787E-4
-4.0000000E+0    -1.5862069E+0     2.4802047E+0     1.0362133E-6    -8.5563143E-3    -2.7276701E-4     1.1278995E-4
-4.0000000E+0    -1.5862069E+0     2.6455517E+0    -5.2608833E-6    -8.5586052E-3    -2.6868492E-4     1.1119502E-4
-4.0000000E+0    -1.5862069E+0     2.8108987E+0    -4.7173706E-6    -8.5583223E-3    -2.7074504E-4     1.0995276E-4
-4.0000000E+0    -1.5862069E+0     2.9762457E+0    -4.7255638E-6    -8.5570903E-3    -2.6783002E-4     1.0916297E-4
-4.0000000E+0    -1.3448276E+0     1.0000000E-2     7.5958847E-6    -8.4706209E-3    -5.6105258E-4     2.8527434E-4
-4.0000000E+0    -1.3448276E+0     1.6534698E-1    -1.0660694E-5    -8.4724812E-3    -5.4347896E-4     2.8523931E-4
-4.0000000E+0    -1.3448276E+0     3.3069396E-1    -1.2973612E-5    -8.4728382E-3    -5.3487206E-4     2.8512784E-4
-4.0000000E+0    -1.3448276E+0     4.9604095E-1    -1.6025248E-5    -8.4736664E-3    -5.2734100E-4     2.8492268E-4
-4.0000000E+0    -1.3448276E+0     6.6138793E-1    -6.4235193E-6    -8.4730703E-3    -5.1873918E-4     2.8459695E-4
-4.0000000E+0    -1.3448276E+0     8.2673491E-1    -1.1409104E-5    -8.4713992E-3    -5.1130196E-4     2.8411728E-4
-4.0000000E+0    -1.3448276E+0     9.9208189E-1    -1.6692164E-5    -8.4759128E-3    -4.9769316E-4     2.8344788E-4
-4.0000000E+0    -1.3448276E+0     1.1574289E+0    -3.9389322E-5    -8.4702735E-3    -4.8323143E-4     2.8255552E-4
-4.0000000E+0    -1.3448276E+0     1.3227759E+0    -3.9991658E-5    -8.4697180E-3    -4.6920581E-4     2.8141507E-4
-4.0000000E+0    -1.3448276E+0     1.4881228E+0     9.5167215E-6    -8.4651546E-3    -4.5450244E-4     2.8001522E-4
-4.0000000E+0    -1.3448276E+0     1.6534698E+0     1.4613132E-5    -8.4789671E-3    -4.2643658E-4     2.7836380E-4
-4.0000000E+0    -1.3448276E+0     1.8188168E+0    -6.9734370E-5    -8.4723442E-3    -4.0889325E-4     2.7649203E-4
-4.0000000E+0    -1.3448276E+0     1.9841638E+0    -9.7398012E-5    -8.4677709E-3    -3.8840452E-4     2.7445698E-4
-4.0000000E+0    -1.3448276E+0     2.1495108E+0    -8.6483326E-5    -8.4745352E-3    -3.8351763E-4     2.7234119E-4
-4.0000000E+0    -1.3448276E+0     2.3148577E+0    -8.1511577E-5    -8.4729615E-3    -3.8586725E-4     2.7024919E-4
-4.0000000E+0    -1.3448276E+0     2.4802047E+0    -8.0157409E-5    -8.4776850E-3    -3.8587079E-4     2.6830038E-4
-4.0000000E+0    -1.3448276E+0     2.6455517E+0    -8.0501847E-5    -8.4807371E-3    -3.9094106E-4     2.6661865E-4
-4.0000000E+0    -1.3448276E+0     2.8108987E+0    -7.9348870E-5    -8.4821806E-3    -3.9833416E-4     2.6531994E-4
-4.0000000E+0    -1.3448276E+0     2.9762457E+0    -7.5144241E-5    -8.4822869E-3    -4.0541717E-4     2.6449904E-4
-4.0000000E+0    -1.1034483E+0     1.0000000E-2    -1.4051056E-4    -8.2293136E-3    -8.4564246E-4     6.1673927E-4
-4.0000000E+0    -1.1034483E+0     1.6534698E-1    -1.3670162E-4    -8.2305981E-3    -8.4310547E-4     6.1659723E-4
-4.0000000E+0    -1.1034483E+0     3.3069396E-1    -1.3137632E-4    -8.2330967E-3    -8.4880211E-4     6.1616493E-4
-4.0000000E+0    -1.1034483E+0     4.9604095E-1    -1.5135482E-4    -8.2355029E-3    -8.4346572E-4     6.1542973E-4
-4.0000000E+0    -1.1034483E+0     6.6138793E-1    -1.2454044E-4    -8.2400488E-3    -8.4954287E-4     6.1437224E-4
-4.0000000E+0    -1.1034483E+0     8.2673491E-1    -9.7053811E-5    -8.2411386E-3    -8.4973007E-4     6.1297050E-4
-4.0000000E+0    -1.1034483E+0     9.9208189E-1    -9.7557025E-5    -8.2467068E-3    -8.5386308E-4     6.1120481E-4
-4.0000000E+0    -1.1034483E+0     1.1574289E+0    -7.2683601E-5    -8.2456413E-3    -8.6381255E-4     6.0906337E-4
-4.0000000E+0    -1.1034483E+0     1.3227759E+0    -5.1231246E-5    -8.2521495E-3    -8.6609563E-4     6.0654833E-4
-4.0000000E+0    -1.1034483E+0     1.4881228E+0    -6.0125712E-5    -8.2506744E-3    -8.6415958E-4     6.0368163E-4
-4.0000000E+0    -1.1034483E+0     1.6534698E+0    -7.2736986E-5    -8.2671926E-3    -8.5384501E-4     6.0050998E-4
-4.0000000E+0    -1.1034483E+0     1.8188168E+0    -1.6886313E-5    -8.2700496E-3    -8.7949891E-4     5.9710802E-4
-4.0000000E+0    -1.1034483E+0     1.9841638E+0    -2.4432285E-5    -8.2694146E-3    -8.9322897E-4     5.9357921E-4
-4.0000000E+0    -1.1034483E+0     2.1495108E+0    -3.3618489E-5    -8.2783249E-3    -8.9575285E-4     5.9005337E-4
-4.0000000E+0    -1.1034483E+0     2.3148577E+0    -1.9033327E-5    -8.2791968E-3    -9.0083713E-4     5.8668078E-4
-4.0000000E+0    -1.1034483E+0     2.4802047E+0    -2.4753293E-5    -8.2839829E-3    -9.1124558E-4     5.8362281E-4
-4.0000000E+0    -1.1034483E+0     2.6455517E+0    -5.2199673E-5    -8.2840101E-3    -9.1152501E-4     5.8103954E-4
-4.0000000E+0    -1.1034483E+0     2.8108987E+0    -2.1765605E-5    -8.2850796E-3    -9.2212779E-4     5.7907586E-4
-4.0000000E+0    -1.1034483E+0     2.9762457E+0    -1.9243674E-5    -8.2848049E-3    -9.1880049E-4     5.7784758E-4
-4.0000000E+0    -8.6206897E-1     1.0000000E-2    -6.6813777E-5    -7.8538638E-3    -1.8395531E-3     1.2069636E-3
-4.0000000E+0    -8.6206897E-1     1.6534698E-1    -1.7220464E-5    -7.8559803E-3    -1.8337266E-3     1.2067719E-3
-4.0000000E+0    -8.6206897E-1     3.3069396E-1    -1.1152041E-5    -7.8582343E-3    -1.8341836E-3     1.2061908E-3
-4.0000000E+0    -8.6206897E-1     4.9604095E-1    -3.1833971E-5    -7.8615680E-3    -1.8264901E-3     1.2052097E-3
-4.0000000E+0    -8.6206897E-1     6.6138793E-1    -2.5923787E-5    -7.8633923E-3    -1.8188103E-3     1.2038128E-3
-4.0000000E+0    -8.6206897E-1     8.2673491E-1    -1.9285114E-5    -7.8660515E-3    -1.8134510E-3     1.2019840E-3
-4.0000000E+0    -8.6206897E-1     9.9208189E-1    -1.7708235E-5    -7.8713084E-3    -1.8064007E-3     1.1997117E-3
-4.0000000E+0    -8.6206897E-1     1.1574289E+0    -1.5298822E-5    -7.8753846E-3    -1.7921171E-3     1.1969953E-3
-4.0000000E+0    -8.6206897E-1     1.3227759E+0    -2.3534405E-5    -7.8781645E-3    -1.7857302E-3     1.1938513E-3
-4.0000000E+0    -8.6206897E-1     1.4881228E+0     3.0652053E-5    -7.8768756E-3    -1.7682917E-3     1.1903187E-3
-4.0000000E+0    -8.6206897E-1     1.6534698E+0     2.3602411E-5    -7.8903317E-3    -1.7379879E-3     1.1864641E-3
-4.0000000E+0    -8.6206897E-1     1.8188168E+0    -2.5621501E-5    -7.8925250E-3    -1.7527907E-3     1.1823832E-3
-4.0000000E+0    -8.6206897E-1     1.9841638E+0    -1.9701444E-5    -7.8962052E-3    -1.7439933E-3     1.1782012E-3
-4.0000000E+0    -8.6206897E-1     2.1495108E+0    -1.5970885E-5    -7.8983550E-3    -1.7440090E-3     1.1740685E-3
-4.0000000E+0    -8.6206897E-1     2.3148577E+0    -1.8548547E-5    -7.8989049E-3    -1.7372203E-3     1.1701540E-3
-4.0000000E+0    -8.6206897E-1     2.4802047E+0    -2.5691267E-5    -7.9009492E-3    -1.7304871E-3     1.1666343E-3
-4.0000000E+0    -8.6206897E-1     2.6455517E+0    -3.4047985E-5    -7.9033269E-3    -1.7276037E-3     1.1636814E-3
-4.0000000E+0    -8.6206897E-1     2.8108987E+0    -1.1510301E-5    -7.9030606E-3    -1.7289562E-3     1.1614487E-3
-4.0000000E+0    -8.6206897E-1     2.9762457E+0    -1.8667583E-5    -7.9024555E-3    -1.7240646E-3     1.1600570E-3
-4.0000000E+0    -6.2068966E-1     1.0000000E-2    -6.3972551E-5    -7.2681830E-3    -3.2412989E-3     1.9637691E-3
-4.0000000E+0    -6.2068966E-1     1.6534698E-1    -9.5573777E-5    -7.2700003E-3    -3.1857390E-3     1.9636817E-3
-4.0000000E+0    -6.2068966E-1     3.3069396E-1    -1.2772003E-4    -7.2732672E-3    -3.1710712E-3     1.9634118E-3
-4.0000000E+0    -6.2068966E-1     4.9604095E-1    -1.0780983E-4    -7.2757377E-3    -3.1597134E-3     1.9629406E-3
-4.0000000E+0    -6.2068966E-1     6.6138793E-1    -1.1599779E-4    -7.2812018E-3    -3.1454174E-3     1.9622399E-3
-4.0000000E+0    -6.2068966E-1     8.2673491E-1    -1.5138797E-4    -7.2827807E-3    -3.1246916E-3     1.9612762E-3
-4.0000000E+0    -6.2068966E-1     9.9208189E-1    -1.5150280E-4    -7.2858312E-3    -3.0970725E-3     1.9600171E-3
-4.0000000E+0    -6.2068966E-1     1.1574289E+0    -1.6678924E-4    -7.2903459E-3    -3.0832478E-3     1.9584376E-3
-4.0000000E+0    -6.2068966E-1     1.3227759E+0    -1.7016079E-4    -7.2923624E-3    -3.0736680E-3     1.9565271E-3
-4.0000000E+0    -6.2068966E-1     1.4881228E+0    -2.4922339E-4    -7.2945550E-3    -3.0402705E-3     1.9542950E-3
-4.0000000E+0    -6.2068966E-1     1.6534698E+0    -2.9394745E-4    -7.3049821E-3    -2.9947118E-3     1.9517759E-3
-4.0000000E+0    -6.2068966E-1     1.8188168E+0    -2.0874301E-4    -7.3047318E-3    -3.0107754E-3     1.9490319E-3
-4.0000000E+0    -6.2068966E-1     1.9841638E+0    -2.2416038E-4    -7.3082258E-3    -2.9892608E-3     1.9461526E-3
-4.0000000E+0    -6.2068966E-1     2.1495108E+0    -2.2430673E-4    -7.3097621E-3    -2.9701676E-3     1.9432520E-3
-4.0000000E+0    -6.2068966E-1     2.3148577E+0    -2.4112445E-4    -7.3113723E-3    -2.9679129E-3     1.9404618E-3
-4.0000000E+0    -6.2068966E-1     2.4802047E+0    -2.2620492E-4    -7.3146390E-3    -2.9636418E-3     1.9379228E-3
-4.0000000E+0    -6.2068966E-1     2.6455517E+0    -2.2676109E-4    -7.3127867E-3    -2.9577056E-3     1.9357732E-3
-4.0000000E+0    -6.2068966E-1     2.8108987E+0    -2.5695534E-4    -7.3131702E-3    -2.9542405E-3     1.9341372E-3
-4.0000000E+0    -6.2068966E-1     2.9762457E+0    -2.2775666E-4    -7.3116342E-3    -2.9580246E-3     1.9331133E-3
-4.0000000E+0    -3.7931034E-1     1.0000000E-2     4.9331359E-5    -6.4811598E-3    -6.1957890E-3     2.1913095E-3
-4.0000000E+0    -3.7931034E-1     1.6534698E-1     2.2636984E-4    -6.4862007E-3    -6.0955932E-3     2.1917010E-3
-4.0000000E+0    -3.7931034E-1     3.3069396E-1     2.7422381E-4    -6.4895194E-3    -6.0778313E-3     2.1928617E-3
-4.0000000E+0    -3.7931034E-1     4.9604095E-1     1.8709235E-4    -6.4948159E-3    -6.0695709E-3     2.1947369E-3
-4.0000000E+0    -3.7931034E-1     6.6138793E-1     2.3455898E-4    -6.4983791E-3    -6.0401042E-3     2.1972414E-3
-4.0000000E+0    -3.7931034E-1     8.2673491E-1     2.0302469E-4    -6.5044982E-3    -6.0113177E-3     2.2002641E-3
-4.0000000E+0    -3.7931034E-1     9.9208189E-1     2.1266591E-4    -6.5111867E-3    -5.9811172E-3     2.2036748E-3
-4.0000000E+0    -3.7931034E-1     1.1574289E+0     2.1596513E-4    -6.5182817E-3    -5.9391392E-3     2.2073329E-3
-4.0000000E+0    -3.7931034E-1     1.3227759E+0     2.0351092E-4    -6.5207103E-3    -5.9047617E-3     2.2110956E-3
-4.0000000E+0    -3.7931034E-1     1.4881228E+0     1.9625065E-4    -6.5224022E-3    -5.8812557E-3     2.2148270E-3
-4.0000000E+0    -3.7931034E-1     1.6534698E+0     1.7435216E-4    -6.5311246E-3    -5.8310042E-3     2.2184053E-3
-4.0000000E+0    -3.7931034E-1     1.8188168E+0     1.9083500E-4    -6.5339560E-3    -5.8219217E-3     2.2217289E-3
-4.0000000E+0    -3.7931034E-1     1.9841638E+0     2.0412256E-4    -6.5388929E-3    -5.8117783E-3     2.2247200E-3
-4.0000000E+0    -3.7931034E-1     2.1495108E+0     2.0383815E-4    -6.5386479E-3    -5.8118579E-3     2.2273260E-3
-4.0000000E+0    -3.7931034E-1     2.3148577E+0     1.8610080E-4    -6.5382368E-3    -5.8038904E-3     2.2295180E-3
-4.0000000E+0    -3.7931034E-1     2.4802047E+0     2.2507308E-4    -6.5371293E-3    -5.8003729E-3     2.2312870E-3
-4.0000000E+0    -3.7931034E-1     2.6455517E+0     1.7197924E-4    -6.5379846E-3    -5.8026140E-3     2.2326390E-3
-4.0000000E+0    -3.7931034E-1     2.8108987E+0     2.6687142E-4    -6.5359440E-3    -5.7913957E-3     2.2335878E-3
-4.0000000E+0    -3.7931034E-1     2.9762457E+0     2.2014263E-4    -6.5346975E-3    -5.7961383E-3     2.2341491E-3
-4.0000000E+0    -1.3793103E-1     1.0000000E-2     1.2769849E-3    -5.5074460E-3    -9.8952596E-3     6.9787445E-5
-4.0000000E+0    -1.3793103E-1     1.6534698E-1     1.3489084E-3    -5.5092279E-3    -9.6340724E-3     7.1119099E-5
-4.0000000E+0    -1.3793103E-1     3.3069396E-1     1.3882736E-3    -5.5137304E-3    -9.6248554E-3     7.5087174E-5
-4.0000000E+0    -1.3793103E-1     4.9604095E-1     1.3667029E-3    -5.5217637E-3    -9.6279676E-3     8.1563621E-5
-4.0000000E+0    -1.3793103E-1     6.6138793E-1     1.3738238E-3    -5.5297807E-3    -9.6069748E-3     9.0348543E-5
-4.0000000E+0    -1.3793103E-1     8.2673491E-1     1.2908793E-3    -5.5396332E-3    -9.5750022E-3     1.0117303E-4
-4.0000000E+0    -1.3793103E-1     9.9208189E-1     1.2463942E-3    -5.5472393E-3    -9.5415947E-3     1.1370941E-4
-4.0000000E+0    -1.3793103E-1     1.1574289E+0     1.2434784E-3    -5.5553215E-3    -9.5243080E-3     1.2758348E-4
-4.0000000E+0    -1.3793103E-1     1.3227759E+0     1.1038352E-3    -5.5619217E-3    -9.4739068E-3     1.4238811E-4
-4.0000000E+0    -1.3793103E-1     1.4881228E+0     1.1464117E-3    -5.5656502E-3    -9.4677454E-3     1.5769740E-4
-4.0000000E+0    -1.3793103E-1     1.6534698E+0     1.1198771E-3    -5.5725504E-3    -9.4285236E-3     1.7308090E-4
-4.0000000E+0    -1.3793103E-1     1.8188168E+0     1.0583438E-3    -5.5741834E-3    -9.4122246E-3     1.8811691E-4
-4.0000000E+0    -1.3793103E-1     1.9841638E+0     1.1850830E-3    -5.5743964E-3    -9.4337284E-3     2.0240448E-4
-4.0000000E+0    -1.3793103E-1     2.1495108E+0     1.1713739E-3    -5.5727493E-3    -9.4218361E-3     2.1557365E-4
-4.0000000E+0    -1.3793103E-1     2.3148577E+0     1.2006901E-3    -5.5710579E-3    -9.4278382E-3     2.2729356E-4
-4.0000000E+0    -1.3793103E-1     2.4802047E+0     1.2716381E-3    -5.5663524E-3    -9.4367061E-3     2.3727842E-4
-4.0000000E+0    -1.3793103E-1     2.6455517E+0     1.2520814E-3    -5.5625961E-3    -9.4400691E-3     2.4529156E-4
-4.0000000E+0    -1.3793103E-1     2.8108987E+0     1.2644043E-3    -5.5574577E-3    -9.4233477E-3     2.5114781E-4
-4.0000000E+0    -1.3793103E-1     2.9762457E+0     1.2195218E-3    -5.5548099E-3    -9.4217269E-3     2.5471460E-4
-4.0000000E+0     1.0344828E-1     1.0000000E-2     4.9387444E-3    -4.4433846E-3    -1.4923823E-2    -8.5004684E-3
-4.0000000E+0     1.0344828E-1     1.6534698E-1     4.8855212E-3    -4.4455936E-3    -1.4723020E-2    -8.4975365E-3
-4.0000000E+0     1.0344828E-1     3.3069396E-1     4.9394991E-3    -4.4554716E-3    -1.4698449E-2    -8.4887912E-3
-4.0000000E+0     1.0344828E-1     4.9604095E-1     4.9297418E-3    -4.4630568E-3    -1.4689959E-2    -8.4744877E-3
-4.0000000E+0     1.0344828E-1     6.6138793E-1     4.8665663E-3    -4.4756634E-3    -1.4691279E-2    -8.4550261E-3
-4.0000000E+0     1.0344828E-1     8.2673491E-1     4.8229315E-3    -4.4885049E-3    -1.4681725E-2    -8.4309492E-3
-4.0000000E+0     1.0344828E-1     9.9208189E-1     5.0481778E-3    -4.4974491E-3    -1.4681427E-2    -8.4029272E-3
-4.0000000E+0     1.0344828E-1     1.1574289E+0     5.1764422E-3    -4.5067679E-3    -1.4659518E-2    -8.3717377E-3
-4.0000000E+0     1.0344828E-1     1.3227759E+0     4.9061000E-3    -4.5132997E-3    -1.4633424E-2    -8.3382432E-3
-4.0000000E+0     1.0344828E-1     1.4881228E+0     5.0130405E-3    -4.5164950E-3    -1.4706758E-2    -8.3033663E-3
-4.0000000E+0     1.0344828E-1     1.6534698E+0     5.0222647E-3    -4.5211773E-3    -1.4696805E-2    -8.2680635E-3
-4.0000000E+0     1.0344828E-1     1.8188168E+0     4.9336999E-3    -4.5221621E-3    -1.4630900E-2    -8.2332983E-3
-4.0000000E+0     1.0344828E-1     1.9841638E+0     5.2455698E-3    -4.5207312E-3    -1.4659290E-2    -8.2000153E-3
-4.0000000E+0     1.0344828E-1     2.1495108E+0     5.1629999E-3    -4.5161039E-3    -1.4684674E-2    -8.1691140E-3
-4.0000000E+0     1.0344828E-1     2.3148577E+0     4.9566848E-3    -4.5114599E-3    -1.4687834E-2    -8.1414257E-3
-4.0000000E+0     1.0344828E-1     2.4802047E+0     5.0190163E-3    -4.5024709E-3    -1.4698995E-2    -8.1176920E-3
-4.0000000E+0     1.0344828E-1     2.6455517E+0     5.1033104E-3    -4.4927069E-3    -1.4699057E-2    -8.0985458E-3
-4.0000000E+0     1.0344828E-1     2.8108987E+0     5.1260368E-3    -4.4873865E-3    -1.4708631E-2    -8.0844958E-3
-4.0000000E+0     1.0344828E-1     2.9762457E+0     5.0824670E-3    -4.4789868E-3    -1.4732332E-2    -8.0759144E-3
-4.0000000E+0     3.4482759E-1     1.0000000E-2     1.3550309E-2    -3.5058519E-3    -1.6192223E-2    -3.2585409E-2
-4.0000000E+0     3.4482759E-1     1.6534698E-1     1.3965896E-2    -3.5096987E-3    -1.6138845E-2    -3.2579877E-2
-4.0000000E+0     3.4482759E-1     3.3069396E-1     1.3891256E-2    -3.5183647E-3    -1.6160043E-2    -3.2563368E-2
-4.0000000E+0     3.4482759E-1     4.9604095E-1     1.3896762E-2    -3.5309228E-3    -1.6152065E-2    -3.2536350E-2
-4.0000000E+0     3.4482759E-1     6.6138793E-1     1.3768208E-2    -3.5449076E-3    -1.6147232E-2    -3.2499551E-2
-4.0000000E+0     3.4482759E-1     8.2673491E-1     1.3965124E-2    -3.5600063E-3    -1.6152081E-2    -3.2453966E-2
-4.0000000E+0     3.4482759E-1     9.9208189E-1     1.3807361E-2    -3.5712348E-3    -1.6150049E-2    -3.2400828E-2
-4.0000000E+0     3.4482759E-1     1.1574289E+0     1.3548703E-2    -3.5807829E-3    -1.6154756E-2    -3.2341578E-2
-4.0000000E+0     3.4482759E-1     1.3227759E+0     1.3096135E-2    -3.5887216E-3    -1.6161119E-2    -3.2277822E-2
-4.0000000E+0     3.4482759E-1     1.4881228E+0     1.2349939E-2    -3.5907272E-3    -1.6137860E-2    -3.2211293E-2
-4.0000000E+0     3.4482759E-1     1.6534698E+0     1.2251278E-2    -3.5932508E-3    -1.6131577E-2    -3.2143803E-2
-4.0000000E+0     3.4482759E-1     1.8188168E+0     1.2893781E-2    -3.5933520E-3    -1.6170546E-2    -3.2077192E-2
-4.0000000E+0     3.4482759E-1     1.9841638E+0     1.3235423E-2    -3.5879001E-3    -1.6173556E-2    -3.2013280E-2
-4.0000000E+0     3.4482759E-1     2.1495108E+0     1.3395602E-2    -3.5806804E-3    -1.6175974E-2    -3.1953816E-2
-4.0000000E+0     3.4482759E-1     2.3148577E+0     1.3459254E-2    -3.5717142E-3    -1.6184680E-2    -3.1900432E-2
-4.0000000E+0     3.4482759E-1     2.4802047E+0     1.3171869E-2    -3.5584039E-3    -1.6184844E-2    -3.1854593E-2
-4.0000000E+0     3.4482759E-1     2.6455517E+0     1.3225384E-2    -3.5458513E-3    -1.6193685E-2    -3.1817560E-2
-4.0000000E+0     3.4482759E-1     2.8108987E+0     1.3177100E-2    -3.5343567E-3    -1.6206923E-2    -3.1790354E-2
-4.0000000E+0     3.4482759E-1     2.9762457E+0     1.3223798E-2    -3.5264648E-3    -1.6187992E-2    -3.1773724E-2
-4.0000000E+0     5.8620690E-1     1.0000000E-2     2.3893352E-2    -2.9215995E-3    -1.5280004E-2    -8.3068168E-2
-4.0000000E+0     5.8620690E-1     1.6534698E-1     2.4785854E-2    -2.9285713E-3    -1.4687898E-2    -8.3060261E-2
-4.0000000E+0     5.8620690E-1     3.3069396E-1     2.4698498E-2    -2.9395862E-3    -1.4706068E-2    -8.3036665E-2
-4.0000000E+0     5.8620690E-1     4.9604095E-1     2.4695024E-2    -2.9546204E-3    -1.4728687E-2    -8.2998042E-2
-4.0000000E+0     5.8620690E-1     6.6138793E-1     2.4831034E-2    -2.9689203E-3    -1.4736181E-2    -8.2945431E-2
-4.0000000E+0     5.8620690E-1     8.2673491E-1     2.4952204E-2    -2.9801739E-3    -1.4746347E-2    -8.2880246E-2
-4.0000000E+0     5.8620690E-1     9.9208189E-1     2.4736743E-2    -2.9901804E-3    -1.4736469E-2    -8.2804244E-2
-4.0000000E+0     5.8620690E-1     1.1574289E+0     2.4443515E-2    -3.0018794E-3    -1.4735090E-2    -8.2719476E-2
-4.0000000E+0     5.8620690E-1     1.3227759E+0     2.5599846E-2    -3.0079710E-3    -1.4751054E-2    -8.2628236E-2
-4.0000000E+0     5.8620690E-1     1.4881228E+0     2.4540259E-2    -3.0114597E-3    -1.4780793E-2    -8.2532999E-2
-4.0000000E+0     5.8620690E-1     1.6534698E+0     2.4470167E-2    -3.0126285E-3    -1.4782876E-2    -8.2436354E-2
-4.0000000E+0     5.8620690E-1     1.8188168E+0     2.5594767E-2    -3.0095727E-3    -1.4766899E-2    -8.2340938E-2
-4.0000000E+0     5.8620690E-1     1.9841638E+0     2.4404921E-2    -3.0043242E-3    -1.4761749E-2    -8.2249360E-2
-4.0000000E+0     5.8620690E-1     2.1495108E+0     2.4660662E-2    -2.9933315E-3    -1.4772923E-2    -8.2164131E-2
-4.0000000E+0     5.8620690E-1     2.3148577E+0     2.4870601E-2    -2.9838712E-3    -1.4791876E-2    -8.2087595E-2
-4.0000000E+0     5.8620690E-1     2.4802047E+0     2.4740782E-2    -2.9731145E-3    -1.4789794E-2    -8.2021861E-2
-4.0000000E+0     5.8620690E-1     2.6455517E+0     2.4590864E-2    -2.9591922E-3    -1.4788299E-2    -8.1968745E-2
-4.0000000E+0     5.8620690E-1     2.8108987E+0     2.4586631E-2    -2.9443453E-3    -1.4770604E-2    -8.1929717E-2
-4.0000000E+0     5.8620690E-1     2.9762457E+0     2.4672386E-2    -2.9333871E-3    -1.4752301E-2    -8.1905858E-2
-4.0000000E+0     8.2758621E-1     1.0000000E-2     3.6518939E-2    -2.8965534E-3    -1.1139889E-2    -1.5663458E-1
-4.0000000E+0     8.2758621E-1     1.6534698E-1     3.5964991E-2    -2.8966319E-3    -1.0791877E-2    -1.5662700E-1
-4.0000000E+0     8.2758621E-1     3.3069396E-1     3.5930629E-2    -2.9046749E-3    -1.0818952E-2    -1.5660438E-1
-4.0000000E+0     8.2758621E-1     4.9604095E-1     3.5969980E-2    -2.9128846E-3    -1.0839544E-2    -1.5656735E-1
