 Log10[q2](GeV^2)  Log10[r2](GeV^2)     theta            G1              G2               G3               G4
-3.5172414E+0     2.7586207E+0     2.3517729E+0     1.2116309E+0     1.1055476E-1     4.1017316E-1    -5.3093083E-1
-3.5172414E+0     2.7586207E+0     2.5078911E+0     1.2116231E+0     1.1069384E-1     4.1016793E-1    -5.3089756E-1
-3.5172414E+0     2.7586207E+0     2.6640093E+0     1.2116157E+0     1.1173942E-1     4.1016294E-1    -5.3094299E-1
-3.5172414E+0     2.7586207E+0     2.8201275E+0     1.2116087E+0     1.1259457E-1     4.1015826E-1    -5.3101095E-1
-3.5172414E+0     2.7586207E+0     2.9762457E+0     1.2116024E+0     1.1257370E-1     4.1015433E-1    -5.3074603E-1
-3.5172414E+0     3.0000000E+0     1.0000000E-2     1.2428605E+0     1.0047294E-1     4.3220841E-1    -6.0586453E-1
-3.5172414E+0     3.0000000E+0     1.6611819E-1     1.2428638E+0     1.0064009E-1     4.3222857E-1    -5.6053053E-1
-3.5172414E+0     3.0000000E+0     3.2223639E-1     1.2428662E+0     1.1481692E-1     4.3222997E-1    -5.6024632E-1
-3.5172414E+0     3.0000000E+0     4.7835458E-1     1.2428676E+0     1.1636402E-1     4.3223067E-1    -5.6038864E-1
-3.5172414E+0     3.0000000E+0     6.3447277E-1     1.2428680E+0     1.1613874E-1     4.3223077E-1    -5.6006735E-1
-3.5172414E+0     3.0000000E+0     7.9059097E-1     1.2428673E+0     1.1639344E-1     4.3223024E-1    -5.5997386E-1
-3.5172414E+0     3.0000000E+0     9.4670916E-1     1.2428658E+0     1.1622234E-1     4.3222897E-1    -5.6003231E-1
-3.5172414E+0     3.0000000E+0     1.1028274E+0     1.2428632E+0     1.1619006E-1     4.3222694E-1    -5.6009089E-1
-3.5172414E+0     3.0000000E+0     1.2589455E+0     1.2428598E+0     1.1609997E-1     4.3222436E-1    -5.6015221E-1
-3.5172414E+0     3.0000000E+0     1.4150637E+0     1.2428555E+0     1.1615980E-1     4.3222125E-1    -5.5995789E-1
-3.5172414E+0     3.0000000E+0     1.5711819E+0     1.2428506E+0     1.1629296E-1     4.3221765E-1    -5.5972138E-1
-3.5172414E+0     3.0000000E+0     1.7273001E+0     1.2428450E+0     1.1618122E-1     4.3221366E-1    -5.5994870E-1
-3.5172414E+0     3.0000000E+0     1.8834183E+0     1.2428391E+0     1.1611095E-1     4.3220938E-1    -5.6013300E-1
-3.5172414E+0     3.0000000E+0     2.0395365E+0     1.2428328E+0     1.1618728E-1     4.3220492E-1    -5.6005988E-1
-3.5172414E+0     3.0000000E+0     2.1956547E+0     1.2428263E+0     1.1626057E-1     4.3220044E-1    -5.6000287E-1
-3.5172414E+0     3.0000000E+0     2.3517729E+0     1.2428199E+0     1.1625477E-1     4.3219591E-1    -5.5990975E-1
-3.5172414E+0     3.0000000E+0     2.5078911E+0     1.2428136E+0     1.1615689E-1     4.3219144E-1    -5.6007263E-1
-3.5172414E+0     3.0000000E+0     2.6640093E+0     1.2428077E+0     1.1657881E-1     4.3218739E-1    -5.6020519E-1
-3.5172414E+0     3.0000000E+0     2.8201275E+0     1.2428022E+0     1.1701940E-1     4.3218358E-1    -5.6041296E-1
-3.5172414E+0     3.0000000E+0     2.9762457E+0     1.2427973E+0     1.1689606E-1     4.3218041E-1    -5.6052243E-1
-3.2758621E+0    -4.0000000E+0     1.0000000E-2     1.6506496E-1     7.0369923E-2     1.7959931E-2    -7.2433309E-3
-3.2758621E+0    -4.0000000E+0     1.6611819E-1     1.5899312E-1     6.3151816E-2     1.7896533E-2    -7.0197901E-3
-3.2758621E+0    -4.0000000E+0     3.2223639E-1     1.6025709E-1     4.7414680E-2     1.7849080E-2    -6.9331785E-3
-3.2758621E+0    -4.0000000E+0     4.7835458E-1     1.7660900E-1     3.4068306E-2     1.7794086E-2    -6.8888435E-3
-3.2758621E+0    -4.0000000E+0     6.3447277E-1     1.6906688E-1     3.7553971E-2     1.7672432E-2    -6.8151432E-3
-3.2758621E+0    -4.0000000E+0     7.9059097E-1     1.4438042E-1     4.0336086E-2     1.7435048E-2    -6.6589371E-3
-3.2758621E+0    -4.0000000E+0     9.4670916E-1     1.4032971E-1     5.2533320E-2     1.7384068E-2    -6.8363092E-3
-3.2758621E+0    -4.0000000E+0     1.1028274E+0     1.3864374E-1     9.3447985E-3     1.7062032E-2    -6.0497004E-3
-3.2758621E+0    -4.0000000E+0     1.2589455E+0     1.4155093E-1     2.1635921E-1     1.7130548E-2    -6.3467087E-3
-3.2758621E+0    -4.0000000E+0     1.4150637E+0     1.5160031E-1    -1.4639580E-1     1.6955734E-2    -6.4943635E-3
-3.2758621E+0    -4.0000000E+0     1.5711819E+0     1.1285806E-1    -3.8364827E-1     1.6557530E-2    -5.5833815E-3
-3.2758621E+0    -4.0000000E+0     1.7273001E+0     1.5998421E-1    -7.4196559E-2     1.6791336E-2    -6.6461139E-3
-3.2758621E+0    -4.0000000E+0     1.8834183E+0     2.5638984E-1    -9.5929722E-2     1.6381161E-2    -5.4838056E-3
-3.2758621E+0    -4.0000000E+0     2.0395365E+0     1.4995974E-1     1.7461933E-1     1.6070011E-2    -4.1719975E-3
-3.2758621E+0    -4.0000000E+0     2.1956547E+0     1.9978890E-1     4.5614236E-1     1.6263991E-2    -5.5252729E-3
-3.2758621E+0    -4.0000000E+0     2.3517729E+0     4.5188492E-1    -1.7047281E-2     1.5852635E-2    -4.1881762E-3
-3.2758621E+0    -4.0000000E+0     2.5078911E+0     1.8929438E-1     4.7571239E-2     1.7234835E-2    -7.6420270E-3
-3.2758621E+0    -4.0000000E+0     2.6640093E+0    -4.4378260E-3     4.2936946E-2     1.7077288E-2    -6.7188930E-3
-3.2758621E+0    -4.0000000E+0     2.8201275E+0     1.9142118E-1     1.1449547E-1     1.5463629E-2     2.7374970E-3
-3.2758621E+0    -4.0000000E+0     2.9762457E+0     2.0803896E-1    -5.4480299E-1     1.3149410E-3     7.7878023E-2
-3.2758621E+0    -3.7586207E+0     1.0000000E-2     1.7656447E-1     5.0150415E-2     1.7483521E-2    -6.6526536E-3
-3.2758621E+0    -3.7586207E+0     1.6611819E-1     1.7356661E-1     4.5193576E-2     1.7461835E-2    -6.6238137E-3
-3.2758621E+0    -3.7586207E+0     3.2223639E-1     1.7381458E-1     3.4198454E-2     1.7410022E-2    -6.5833553E-3
-3.2758621E+0    -3.7586207E+0     4.7835458E-1     1.8103114E-1     2.4948352E-2     1.7326297E-2    -6.5195947E-3
-3.2758621E+0    -3.7586207E+0     6.3447277E-1     1.7677487E-1     2.7234636E-2     1.7213540E-2    -6.4395310E-3
-3.2758621E+0    -3.7586207E+0     7.9059097E-1     1.6409768E-1     2.9005192E-2     1.7072715E-2    -6.3509338E-3
-3.2758621E+0    -3.7586207E+0     9.4670916E-1     1.6088873E-1     3.7084889E-2     1.6914066E-2    -6.2504808E-3
-3.2758621E+0    -3.7586207E+0     1.1028274E+0     1.5832562E-1     7.4509453E-3     1.6729068E-2    -6.0860008E-3
-3.2758621E+0    -3.7586207E+0     1.2589455E+0     1.5788266E-1     1.4760799E-1     1.6563465E-2    -5.9953157E-3
-3.2758621E+0    -3.7586207E+0     1.4150637E+0     1.6085267E-1    -9.8184131E-2     1.6365342E-2    -5.8806913E-3
-3.2758621E+0    -3.7586207E+0     1.5711819E+0     1.4014872E-1    -2.5862282E-1     1.6159063E-2    -5.6832395E-3
-3.2758621E+0    -3.7586207E+0     1.7273001E+0     1.5916566E-1    -4.8250730E-2     1.6028691E-2    -5.6772560E-3
-3.2758621E+0    -3.7586207E+0     1.8834183E+0     2.0254176E-1    -6.2347619E-2     1.5883964E-2    -5.5456416E-3
-3.2758621E+0    -3.7586207E+0     2.0395365E+0     1.4993367E-1     1.2079092E-1     1.5784871E-2    -5.3931348E-3
-3.2758621E+0    -3.7586207E+0     2.1956547E+0     1.7092786E-1     3.1031744E-1     1.5780280E-2    -5.4603837E-3
-3.2758621E+0    -3.7586207E+0     2.3517729E+0     2.8665864E-1    -1.0776046E-2     1.5836503E-2    -5.4373365E-3
-3.2758621E+0    -3.7586207E+0     2.5078911E+0     1.5501767E-1     3.3638324E-2     1.6126823E-2    -5.8688681E-3
-3.2758621E+0    -3.7586207E+0     2.6640093E+0     6.3681356E-2     3.0952977E-2     1.6329555E-2    -5.9051020E-3
-3.2758621E+0    -3.7586207E+0     2.8201275E+0     1.5170692E-1     8.0259667E-2     1.6579882E-2    -5.7133410E-3
-3.2758621E+0    -3.7586207E+0     2.9762457E+0     1.5702595E-1    -3.6880019E-1     1.5995646E-2    -1.4024017E-3
-3.2758621E+0    -3.5172414E+0     1.0000000E-2     1.9017228E-1     3.4615046E-2     1.7252897E-2    -6.4314761E-3
-3.2758621E+0    -3.5172414E+0     1.6611819E-1     1.8892015E-1     3.1378364E-2     1.7236706E-2    -6.4277209E-3
-3.2758621E+0    -3.5172414E+0     3.2223639E-1     1.8858584E-1     2.4057489E-2     1.7180629E-2    -6.3917962E-3
-3.2758621E+0    -3.5172414E+0     4.7835458E-1     1.9057423E-1     1.7950469E-2     1.7081344E-2    -6.3119035E-3
-3.2758621E+0    -3.5172414E+0     6.3447277E-1     1.8811658E-1     1.9342218E-2     1.6964042E-2    -6.2399064E-3
-3.2758621E+0    -3.5172414E+0     7.9059097E-1     1.8222800E-1     2.0372147E-2     1.6803970E-2    -6.1199279E-3
-3.2758621E+0    -3.5172414E+0     9.4670916E-1     1.7950401E-1     2.5373498E-2     1.6626277E-2    -6.0026956E-3
-3.2758621E+0    -3.5172414E+0     1.1028274E+0     1.7658144E-1     6.1063605E-3     1.6424156E-2    -5.8682337E-3
-3.2758621E+0    -3.5172414E+0     1.2589455E+0     1.7426468E-1     9.5597457E-2     1.6203465E-2    -5.7160542E-3
-3.2758621E+0    -3.5172414E+0     1.4150637E+0     1.7310595E-1    -6.1538456E-2     1.5983217E-2    -5.5690445E-3
-3.2758621E+0    -3.5172414E+0     1.5711819E+0     1.6274231E-1    -1.6383385E-1     1.5769010E-2    -5.4352786E-3
-3.2758621E+0    -3.5172414E+0     1.7273001E+0     1.6623855E-1    -2.8752146E-2     1.5567837E-2    -5.2846794E-3
-3.2758621E+0    -3.5172414E+0     1.8834183E+0     1.7927711E-1    -3.7218634E-2     1.5408277E-2    -5.1768404E-3
-3.2758621E+0    -3.5172414E+0     2.0395365E+0     1.5693356E-1     7.9711849E-2     1.5322256E-2    -5.1531776E-3
-3.2758621E+0    -3.5172414E+0     2.1956547E+0     1.6134003E-1     1.9982401E-1     1.5350967E-2    -5.2218919E-3
-3.2758621E+0    -3.5172414E+0     2.3517729E+0     1.9989319E-1    -5.8506614E-3     1.5497317E-2    -5.3596889E-3
-3.2758621E+0    -3.5172414E+0     2.5078911E+0     1.4489667E-1     2.3086815E-2     1.5757516E-2    -5.4586131E-3
-3.2758621E+0    -3.5172414E+0     2.6640093E+0     1.0994408E-1     2.1766523E-2     1.6266747E-2    -5.8774698E-3
-3.2758621E+0    -3.5172414E+0     2.8201275E+0     1.3787692E-1     5.3997932E-2     1.6738335E-2    -5.7802404E-3
-3.2758621E+0    -3.5172414E+0     2.9762457E+0     1.3715380E-1    -2.3504006E-1     1.6326264E-2    -2.2471701E-3
-3.2758621E+0    -3.2758621E+0     1.0000000E-2     2.0608020E-1     2.3154220E-2     1.7182655E-2    -6.3545722E-3
-3.2758621E+0    -3.2758621E+0     1.6611819E-1     2.0562273E-1     2.1170516E-2     1.7164905E-2    -6.3397859E-3
-3.2758621E+0    -3.2758621E+0     3.2223639E-1     2.0502656E-1     1.6590836E-2     1.7104707E-2    -6.2992254E-3
-3.2758621E+0    -3.2758621E+0     4.7835458E-1     2.0461795E-1     1.2800833E-2     1.6996590E-2    -6.2075117E-3
-3.2758621E+0    -3.2758621E+0     6.3447277E-1     2.0293228E-1     1.3558816E-2     1.6878275E-2    -6.1429746E-3
-3.2758621E+0    -3.2758621E+0     7.9059097E-1     2.0012122E-1     1.4077818E-2     1.6697631E-2    -5.9922879E-3
-3.2758621E+0    -3.2758621E+0     9.4670916E-1     1.9764928E-1     1.6890041E-2     1.6534085E-2    -5.9193958E-3
-3.2758621E+0    -3.2758621E+0     1.1028274E+0     1.9471878E-1     5.2298278E-3     1.6302303E-2    -5.7262962E-3
-3.2758621E+0    -3.2758621E+0     1.2589455E+0     1.9162206E-1     5.8004008E-2     1.6088983E-2    -5.6138658E-3
-3.2758621E+0    -3.2758621E+0     1.4150637E+0     1.8854228E-1    -3.4860985E-2     1.5848824E-2    -5.4381039E-3
-3.2758621E+0    -3.2758621E+0     1.5711819E+0     1.8301344E-1    -9.5085355E-2     1.5618850E-2    -5.2941235E-3
-3.2758621E+0    -3.2758621E+0     1.7273001E+0     1.7993243E-1    -1.4771172E-2     1.5422107E-2    -5.1872854E-3
-3.2758621E+0    -3.2758621E+0     1.8834183E+0     1.7908449E-1    -1.9312817E-2     1.5239163E-2    -5.0352482E-3
-3.2758621E+0    -3.2758621E+0     2.0395365E+0     1.7030688E-1     4.9666998E-2     1.5194138E-2    -5.1452158E-3
-3.2758621E+0    -3.2758621E+0     2.1956547E+0     1.6710595E-1     1.1977087E-1     1.5220169E-2    -5.1979038E-3
-3.2758621E+0    -3.2758621E+0     2.3517729E+0     1.7098101E-1    -2.1017028E-3     1.5325989E-2    -5.1184034E-3
-3.2758621E+0    -3.2758621E+0     2.5078911E+0     1.5298141E-1     1.5455765E-2     1.5716839E-2    -5.3940342E-3
-3.2758621E+0    -3.2758621E+0     2.6640093E+0     1.4223138E-1     1.5013760E-2     1.6387191E-2    -5.9924065E-3
-3.2758621E+0    -3.2758621E+0     2.8201275E+0     1.4405148E-1     3.4660313E-2     1.7001032E-2    -5.4760325E-3
-3.2758621E+0    -3.2758621E+0     2.9762457E+0     1.4105571E-1    -1.3772081E-1     1.5019589E-2     7.4376357E-3
-3.2758621E+0    -3.0344828E+0     1.0000000E-2     2.2448002E-1     1.5158342E-2     1.7306162E-2    -6.4455986E-3
-3.2758621E+0    -3.0344828E+0     1.6611819E-1     2.2424335E-1     1.4034367E-2     1.7292120E-2    -6.4332659E-3
-3.2758621E+0    -3.0344828E+0     3.2223639E-1     2.2359244E-1     1.1397541E-2     1.7235423E-2    -6.3966871E-3
-3.2758621E+0    -3.0344828E+0     4.7835458E-1     2.2254196E-1     9.2256217E-3     1.7135046E-2    -6.3163300E-3
-3.2758621E+0    -3.0344828E+0     6.3447277E-1     2.2106226E-1     9.5665283E-3     1.7018189E-2    -6.2448230E-3
-3.2758621E+0    -3.0344828E+0     7.9059097E-1     2.1912717E-1     9.7630744E-3     1.6858431E-2    -6.1253727E-3
-3.2758621E+0    -3.0344828E+0     9.4670916E-1     2.1679828E-1     1.1125408E-2     1.6680990E-2    -6.0076534E-3
-3.2758621E+0    -3.0344828E+0     1.1028274E+0     2.1404521E-1     4.7401310E-3     1.6480108E-2    -5.8803609E-3
-3.2758621E+0    -3.0344828E+0     1.2589455E+0     2.1087990E-1     3.2504057E-2     1.6259730E-2    -5.7280482E-3
-3.2758621E+0    -3.0344828E+0     1.4150637E+0     2.0734379E-1    -1.6553931E-2     1.6035261E-2    -5.5684773E-3
-3.2758621E+0    -3.0344828E+0     1.5711819E+0     2.0333675E-1    -4.8181328E-2     1.5824159E-2    -5.4461289E-3
-3.2758621E+0    -3.0344828E+0     1.7273001E+0     1.9897685E-1    -5.3781772E-3     1.5622068E-2    -5.2893814E-3
-3.2758621E+0    -3.0344828E+0     1.8834183E+0     1.9445252E-1    -7.4002198E-3     1.5469159E-2    -5.2049089E-3
-3.2758621E+0    -3.0344828E+0     2.0395365E+0     1.8940109E-1     2.8941243E-2     1.5395886E-2    -5.2205991E-3
-3.2758621E+0    -3.0344828E+0     2.1956547E+0     1.8430614E-1     6.5266854E-2     1.5412611E-2    -5.2300814E-3
-3.2758621E+0    -3.0344828E+0     2.3517729E+0     1.7931452E-1     6.4025502E-4     1.5562092E-2    -5.3437919E-3
-3.2758621E+0    -3.0344828E+0     2.5078911E+0     1.7332195E-1     1.0284232E-2     1.5835130E-2    -5.4405431E-3
-3.2758621E+0    -3.0344828E+0     2.6640093E+0     1.6842432E-1     1.0330867E-2     1.6369943E-2    -5.8683530E-3
-3.2758621E+0    -3.0344828E+0     2.8201275E+0     1.6435094E-1     2.1196864E-2     1.7040305E-2    -6.2637618E-3
-3.2758621E+0    -3.0344828E+0     2.9762457E+0     1.6136489E-1    -7.1040617E-2     1.7310932E-2    -4.7133466E-3
-3.2758621E+0    -2.7931034E+0     1.0000000E-2     2.4555277E-1     1.0017815E-2     1.7593736E-2    -6.6479628E-3
-3.2758621E+0    -2.7931034E+0     1.6611819E-1     2.4533664E-1     9.4342515E-3     1.7578350E-2    -6.6384447E-3
-3.2758621E+0    -2.7931034E+0     3.2223639E-1     2.4472495E-1     8.0766550E-3     1.7527799E-2    -6.6032508E-3
-3.2758621E+0    -2.7931034E+0     4.7835458E-1     2.4371934E-1     6.9510120E-3     1.7442681E-2    -6.5373101E-3
-3.2758621E+0    -2.7931034E+0     6.3447277E-1     2.4233048E-1     7.0474554E-3     1.7332069E-2    -6.4603196E-3
-3.2758621E+0    -2.7931034E+0     7.9059097E-1     2.4056005E-1     7.0687828E-3     1.7200980E-2    -6.3755503E-3
-3.2758621E+0    -2.7931034E+0     9.4670916E-1     2.3839167E-1     7.5704915E-3     1.7039593E-2    -6.2571923E-3
-3.2758621E+0    -2.7931034E+0     1.1028274E+0     2.3584609E-1     4.5560538E-3     1.6859706E-2    -6.1353527E-3
-3.2758621E+0    -2.7931034E+0     1.2589455E+0     2.3294104E-1     1.6774012E-2     1.6675239E-2    -6.0192543E-3
-3.2758621E+0    -2.7931034E+0     1.4150637E+0     2.2967090E-1    -5.0195076E-3     1.6488012E-2    -5.8917220E-3
-3.2758621E+0    -2.7931034E+0     1.5711819E+0     2.2605115E-1    -1.8925766E-2     1.6303628E-2    -5.7773851E-3
-3.2758621E+0    -2.7931034E+0     1.7273001E+0     2.2212301E-1     3.5647195E-4     1.6136706E-2    -5.6545215E-3
-3.2758621E+0    -2.7931034E+0     1.8834183E+0     2.1793681E-1    -2.5089355E-4     1.6008676E-2    -5.5414935E-3
-3.2758621E+0    -2.7931034E+0     2.0395365E+0     2.1353685E-1     1.5819462E-2     1.5935500E-2    -5.4960828E-3
-3.2758621E+0    -2.7931034E+0     2.1956547E+0     2.0900850E-1     3.1420775E-2     1.5936158E-2    -5.5107013E-3
-3.2758621E+0    -2.7931034E+0     2.3517729E+0     2.0446454E-1     2.5446370E-3     1.6024852E-2    -5.5724661E-3
-3.2758621E+0    -2.7931034E+0     2.5078911E+0     2.0009579E-1     7.1112697E-3     1.6222118E-2    -5.7113512E-3
-3.2758621E+0    -2.7931034E+0     2.6640093E+0     1.9623159E-1     7.3540176E-3     1.6545318E-2    -5.9848007E-3
-3.2758621E+0    -2.7931034E+0     2.8201275E+0     1.9295113E-1     1.2557637E-2     1.6857189E-2    -6.1756385E-3
-3.2758621E+0    -2.7931034E+0     2.9762457E+0     1.9077225E-1    -2.9197687E-2     1.7217738E-2    -6.7013109E-3
-3.2758621E+0    -2.5517241E+0     1.0000000E-2     2.6915271E-1     7.1230452E-3     1.8010343E-2    -6.9388828E-3
-3.2758621E+0    -2.5517241E+0     1.6611819E-1     2.6896009E-1     6.8345050E-3     1.7998409E-2    -6.9283774E-3
-3.2758621E+0    -2.5517241E+0     3.2223639E-1     2.6841306E-1     6.2272255E-3     1.7956582E-2    -6.8994449E-3
-3.2758621E+0    -2.5517241E+0     4.7835458E-1     2.6751399E-1     5.7031807E-3     1.7887152E-2    -6.8475574E-3
-3.2758621E+0    -2.5517241E+0     6.3447277E-1     2.6626827E-1     5.6836963E-3     1.7793904E-2    -6.7795082E-3
-3.2758621E+0    -2.5517241E+0     7.9059097E-1     2.6468363E-1     5.6358113E-3     1.7683547E-2    -6.7018086E-3
-3.2758621E+0    -2.5517241E+0     9.4670916E-1     2.6276221E-1     5.7161837E-3     1.7558433E-2    -6.6157010E-3
-3.2758621E+0    -2.5517241E+0     1.1028274E+0     2.6050920E-1     4.5963800E-3     1.7414843E-2    -6.5140581E-3
-3.2758621E+0    -2.5517241E+0     1.2589455E+0     2.5794618E-1     8.4902823E-3     1.7262127E-2    -6.4092663E-3
-3.2758621E+0    -2.5517241E+0     1.4150637E+0     2.5509441E-1     1.3400721E-3     1.7111630E-2    -6.3034345E-3
-3.2758621E+0    -2.5517241E+0     1.5711819E+0     2.5197885E-1    -3.1226625E-3     1.6972229E-2    -6.1945337E-3
-3.2758621E+0    -2.5517241E+0     1.7273001E+0     2.4862463E-1     3.3624080E-3     1.6851409E-2    -6.1067252E-3
-3.2758621E+0    -2.5517241E+0     1.8834183E+0     2.4508810E-1     3.3651105E-3     1.6757305E-2    -6.0653021E-3
-3.2758621E+0    -2.5517241E+0     2.0395365E+0     2.4144279E-1     8.5865312E-3     1.6704326E-2    -6.0467238E-3
-3.2758621E+0    -2.5517241E+0     2.1956547E+0     2.3776930E-1     1.3341451E-2     1.6697121E-2    -6.0326534E-3
-3.2758621E+0    -2.5517241E+0     2.3517729E+0     2.3417895E-1     3.7808681E-3     1.6739906E-2    -6.0579126E-3
-3.2758621E+0    -2.5517241E+0     2.5078911E+0     2.3081789E-1     5.4759348E-3     1.6843565E-2    -6.1256683E-3
-3.2758621E+0    -2.5517241E+0     2.6640093E+0     2.2789916E-1     5.7193900E-3     1.6982552E-2    -6.2241814E-3
-3.2758621E+0    -2.5517241E+0     2.8201275E+0     2.2554447E-1     7.6926853E-3     1.7135227E-2    -6.3272412E-3
-3.2758621E+0    -2.5517241E+0     2.9762457E+0     2.2404955E-1    -6.3902089E-3     1.7244150E-2    -6.3620640E-3
-3.2758621E+0    -2.3103448E+0     1.0000000E-2     2.9492489E-1     5.8644362E-3     1.8509154E-2    -7.2707931E-3
-3.2758621E+0    -2.3103448E+0     1.6611819E-1     2.9475891E-1     5.6994624E-3     1.8500376E-2    -7.2653181E-3
-3.2758621E+0    -2.3103448E+0     3.2223639E-1     2.9428552E-1     5.4483017E-3     1.8467957E-2    -7.2404127E-3
-3.2758621E+0    -2.3103448E+0     4.7835458E-1     2.9350848E-1     5.2083051E-3     1.8413276E-2    -7.2014806E-3
-3.2758621E+0    -2.3103448E+0     6.3447277E-1     2.9243307E-1     5.1573504E-3     1.8339608E-2    -7.1520443E-3
-3.2758621E+0    -2.3103448E+0     7.9059097E-1     2.9106657E-1     5.1050276E-3     1.8251109E-2    -7.0891447E-3
